Unnamed: 0,periodo,estu_tipodocumento,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,estu_genero,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
38106,20224,1,2,2,1,2,6,25,1,2,2,2,7,2,0,0,0,1,2,2,2,2,2,3
38107,20224,1,2,2,1,3,2,3,1,2,11,4,3,1,0,0,1,0,2,2,2,2,3,3
38108,20224,1,2,2,1,1,6,5,1,2,10,2,1,5,0,0,1,1,2,2,2,2,2,2
38109,20224,1,2,2,1,3,2,19,2,1,1,2,3,2,0,1,1,1,4,3,3,3,3,4
38110,20224,1,2,2,1,1,1,3,1,1,9,8,3,2,0,0,1,1,3,3,2,2,3,3
38111,20224,2,1,2,1,1,3,17,1,1,5,4,3,3,1,0,0,0,2,1,1,2,2,2
38112,20224,1,1,2,1,2,6,3,1,2,2,2,1,3,1,0,0,1,3,3,3,3,3,3
38113,20224,1,1,2,1,1,2,10,1,2,1,4,1,2,0,1,1,1,3,3,3,3,3,3
38114,20224,1,2,2,1,3,2,3,1,1,7,7,3,2,0,0,1,1,2,3,2,3,3,3
38115,20224,1,2,2,1,3,2,19,2,1,2,2,2,3,0,0,0,0,3,2,2,3,3,3
38116,20224,1,1,2,1,2,6,17,1,2,3,3,2,2,1,0,0,1,3,2,2,3,2,3
38117,20224,1,2,2,1,3,2,3,2,2,1,1,1,2,0,1,1,1,3,2,2,2,2,3
38118,20224,1,2,2,1,3,1,3,1,1,2,2,1,2,0,1,1,0,3,2,2,3,3,3
38119,20224,2,2,2,1,2,3,22,1,1,4,3,1,2,0,0,0,1,2,3,2,2,2,3
38120,20224,1,2,2,1,1,6,3,1,2,2,2,2,2,1,1,1,1,3,3,2,2,3,3
38121,20224,1,1,2,1,3,2,28,1,1,2,2,2,2,0,0,0,1,2,1,2,2,2,2
38122,20224,1,2,2,1,3,2,3,2,2,1,1,6,2,0,1,1,1,3,3,2,3,3,3
38123,20224,1,2,2,1,1,1,8,1,1,5,5,7,2,0,0,0,0,2,2,2,2,2,2
38124,20224,1,2,2,1,2,6,22,1,2,4,5,1,5,0,0,1,0,2,2,2,2,2,2
38125,20224,1,2,2,1,1,6,17,1,1,4,4,7,3,0,0,0,1,2,2,3,3,2,3
38126,20224,1,2,2,1,3,2,9,2,1,2,9,1,1,0,1,1,1,2,3,2,3,3,3
38127,20224,2,1,2,1,1,2,20,1,1,10,10,2,3,0,0,0,1,2,2,2,2,2,2
38128,20224,1,2,2,1,2,6,25,1,2,10,4,1,2,0,0,0,1,2,3,2,3,2,3
38129,20224,1,2,2,1,1,3,7,1,1,2,5,1,5,0,1,1,1,2,2,1,2,2,2
38130,20224,1,2,2,1,1,6,14,1,2,7,3,1,2,0,1,1,1,3,3,3,3,3,4
38131,20224,1,1,2,1,1,2,7,1,2,3,5,1,2,0,0,1,1,2,2,2,2,2,2
38132,20224,1,2,2,1,3,6,3,1,2,5,5,1,3,0,1,0,0,2,2,2,2,2,3
38133,20224,1,1,2,1,1,1,10,1,1,2,4,2,2,0,0,1,1,2,2,2,2,2,2
38134,20224,1,2,2,1,3,2,3,2,2,11,1,2,1,1,1,1,1,4,3,3,3,3,4
38135,20224,1,1,2,1,2,6,26,1,2,4,3,1,5,0,0,0,0,2,2,1,2,2,2
38136,20224,1,2,2,1,1,1,3,1,1,2,2,3,3,1,1,1,1,3,2,2,2,3,3
38137,20224,1,1,2,1,1,2,15,1,2,3,1,7,2,0,1,0,0,2,2,1,2,2,3
38138,20224,1,1,2,1,1,6,3,1,2,3,3,1,2,0,0,0,1,2,2,2,2,3,3
38139,20224,5,2,2,1,1,3,13,1,1,1,2,7,2,0,1,1,0,3,2,3,3,3,3
38140,20224,1,2,2,1,1,6,23,1,2,1,11,3,3,1,1,1,1,3,2,3,2,3,3
38141,20224,1,2,2,1,3,3,3,1,1,4,6,7,3,1,1,0,0,2,2,2,2,1,2
38142,20224,2,2,2,1,1,6,24,1,1,3,3,1,2,0,0,1,1,2,2,2,2,2,2
38143,20224,1,2,2,1,1,6,1,1,1,5,2,2,3,1,0,1,1,2,2,2,2,2,3
38144,20224,1,2,2,1,3,6,3,1,2,3,10,1,4,0,1,1,1,2,3,2,3,3,3
38145,20224,1,1,2,1,1,2,8,1,2,3,3,1,4,0,0,0,0,2,2,2,2,2,3
38146,20224,1,2,2,1,3,1,19,1,2,5,3,1,3,0,0,0,0,2,2,2,2,2,2
38147,20224,1,2,2,1,1,6,11,1,1,4,2,6,3,0,0,1,0,2,1,2,2,2,2
38148,20224,1,2,2,1,1,1,3,1,1,2,5,3,2,0,0,1,1,3,2,2,2,3,3
38149,20224,2,1,2,1,1,3,10,1,2,4,4,1,1,0,0,1,1,2,2,2,2,2,2
38150,20224,1,2,2,1,1,1,12,1,1,2,5,6,3,0,0,1,1,2,2,1,2,2,2
38151,20224,1,1,2,1,1,2,13,1,2,3,3,1,3,0,0,0,0,1,2,2,2,2,2
38152,20224,1,2,2,1,1,1,8,1,2,2,8,3,2,0,1,1,1,2,2,3,2,3,3
38153,20224,1,1,2,1,3,2,19,1,1,2,2,1,3,0,0,0,0,2,3,1,2,2,3
38154,20224,2,1,2,1,1,2,7,1,1,3,3,2,4,1,0,1,0,2,1,1,2,2,2
38155,20224,1,2,2,1,1,6,13,1,1,7,1,2,3,1,0,1,1,3,3,3,3,3,4
38156,20224,1,2,2,1,1,6,1,1,2,1,1,3,2,0,1,1,1,2,1,2,2,2,2
38157,20224,1,1,2,1,1,2,10,1,2,3,3,1,4,0,0,0,1,2,2,2,2,2,3
38158,20224,1,2,2,1,2,6,3,1,1,2,2,2,2,0,1,1,1,2,2,2,2,2,2
38159,20224,1,2,2,1,3,2,19,2,1,9,9,2,3,1,1,1,1,4,4,3,3,3,4
38160,20224,1,2,2,1,1,2,3,1,1,4,2,1,3,0,1,1,1,2,3,3,2,3,3
38161,20224,4,2,2,1,1,6,13,1,1,7,5,1,2,0,1,1,1,2,3,3,3,3,3
38162,20224,2,1,2,1,1,1,10,1,1,4,5,7,2,0,0,0,1,2,1,2,1,2,2
38163,20224,2,2,2,1,2,3,3,1,1,5,2,2,3,0,1,1,1,3,2,3,2,3,3
38164,20224,1,2,2,1,3,3,19,1,2,2,2,4,3,0,0,0,0,2,1,1,2,2,2
38165,20224,1,1,2,1,1,2,12,1,1,5,5,4,2,1,0,0,1,2,2,2,2,2,2
38166,20224,1,2,2,1,1,6,17,1,1,2,2,1,2,0,0,0,1,3,3,3,3,3,3
38167,20224,2,2,2,1,1,2,16,1,2,3,10,5,3,0,0,0,1,2,1,2,2,2,2
38168,20224,2,2,2,1,1,3,11,1,2,3,3,1,3,0,0,0,0,2,2,2,2,2,3
38169,20224,1,2,2,1,1,6,9,1,1,5,2,1,3,0,1,1,1,2,3,3,3,3,4
38170,20224,1,1,2,1,1,1,10,1,1,5,5,7,3,0,0,0,1,2,2,2,2,2,3
38171,20224,1,1,2,1,1,6,17,1,2,3,3,1,5,0,0,0,1,2,2,2,2,2,3
38172,20224,2,2,2,1,1,6,12,1,1,4,3,1,3,0,0,0,0,3,3,2,2,3,3
38173,20224,3,1,2,1,1,2,10,1,1,1,11,2,2,0,0,1,1,2,2,2,2,3,3
38174,20224,1,2,2,1,2,2,3,1,2,1,1,2,2,0,1,1,1,2,1,2,2,2,2
38175,20224,1,1,2,1,1,2,10,1,1,5,1,7,2,0,1,0,1,2,2,1,2,2,2
38176,20224,2,2,2,1,1,3,17,1,2,3,3,2,2,1,0,0,0,2,2,2,2,2,3
38177,20224,1,2,2,1,3,6,3,1,2,5,1,2,2,1,1,1,1,2,1,2,2,2,2
38178,20224,2,2,2,1,1,3,7,1,1,2,10,4,4,0,0,0,1,2,1,2,1,2,2
38179,20224,1,1,2,1,1,6,3,1,2,3,5,2,2,0,0,0,0,2,1,2,2,2,2
38180,20224,4,2,2,1,1,1,9,1,2,4,2,1,3,0,1,1,1,3,2,2,3,3,3
38181,20224,1,2,2,1,3,6,3,1,1,5,5,7,2,0,0,1,1,3,3,3,3,3,4
38182,20224,1,1,2,1,1,1,10,1,2,5,5,1,3,0,0,0,0,2,2,1,2,2,2
38183,20224,1,1,2,1,1,6,6,1,1,2,2,7,3,0,0,0,1,3,3,3,2,3,4
38184,20224,1,2,2,1,3,2,13,2,2,5,5,2,2,0,1,1,1,3,3,3,3,3,4
38185,20224,1,2,2,1,1,6,24,1,2,4,4,1,5,0,0,1,1,2,2,2,2,2,3
38186,20224,2,2,2,1,1,6,24,1,2,3,4,7,5,0,0,0,0,2,2,2,2,2,2
38187,20224,2,2,2,1,1,2,7,1,1,5,5,7,3,0,0,0,0,2,3,2,3,3,3
38188,20224,1,1,2,1,2,6,17,1,1,7,6,2,2,0,1,1,0,2,3,2,2,3,3
38189,20224,1,2,2,1,1,4,3,1,2,2,3,1,1,0,1,1,1,2,3,3,2,3,3
38190,20224,1,2,2,1,1,4,9,1,1,7,1,1,5,0,1,1,0,2,3,3,3,3,3
38191,20224,1,1,2,1,1,2,10,1,2,1,2,3,2,0,0,1,1,2,2,2,2,2,3
38192,20224,1,1,2,1,2,2,1,1,1,7,2,1,4,0,0,0,0,2,2,2,2,2,2
38193,20224,1,2,2,1,3,2,19,1,2,5,4,2,2,1,0,0,1,2,2,1,2,2,2
38194,20224,1,2,2,1,3,2,3,1,2,4,3,1,4,0,0,1,1,2,2,2,2,2,2
38195,20224,1,2,2,1,1,2,28,1,2,3,3,1,3,0,0,0,1,2,2,2,2,2,2
38196,20224,2,1,2,1,1,3,23,1,2,5,5,5,4,0,1,1,1,2,2,1,2,2,2
38197,20224,1,2,2,1,3,4,3,2,2,2,2,3,2,1,1,1,1,4,4,4,3,3,4
38198,20224,1,2,2,1,1,2,8,1,2,1,5,2,3,0,0,1,1,3,3,3,3,3,3
38199,20224,1,2,2,1,3,4,3,2,2,1,8,4,3,1,1,1,1,3,3,3,3,3,4
38200,20224,2,2,2,1,2,6,22,1,2,3,6,6,2,0,0,0,1,1,2,1,1,2,2
38201,20224,2,1,2,1,2,2,8,1,1,3,3,1,3,0,0,0,0,2,2,2,2,2,2
38202,20224,1,2,2,1,1,6,24,1,2,2,5,1,2,0,0,1,1,2,2,2,2,3,3
38203,20224,1,2,2,1,1,2,12,1,1,2,7,2,2,0,1,1,1,3,3,3,3,4,4
38204,20224,1,2,2,1,1,6,9,1,1,5,3,1,3,1,1,1,1,2,2,2,2,2,3
38205,20224,2,2,2,1,1,3,9,1,2,10,10,1,3,0,0,1,1,2,2,2,2,3,3
38206,20224,1,2,2,1,3,2,3,2,2,2,2,7,3,1,1,1,1,3,3,3,2,3,3
38207,20224,2,2,2,1,1,3,1,1,2,2,2,3,3,1,1,1,1,2,1,2,2,2,2
38208,20224,1,2,2,1,3,2,3,2,2,8,8,3,2,1,1,1,1,4,4,4,4,4,4
38209,20224,1,2,2,1,3,3,3,1,2,9,10,1,3,1,1,1,1,1,2,1,2,2,2
38210,20224,1,2,2,1,3,3,3,1,2,2,3,2,3,0,0,1,1,1,2,2,2,2,2
38211,20224,1,2,2,1,1,6,30,1,1,2,1,1,3,0,0,0,1,2,2,2,2,2,3
38212,20224,1,1,2,1,1,2,12,1,2,5,4,1,3,0,0,0,1,2,2,2,3,3,3
38213,20224,1,2,2,1,1,3,3,1,2,5,10,6,3,0,1,0,1,2,2,1,2,2,2
38214,20224,2,2,2,1,1,3,1,1,2,3,10,1,4,0,0,0,0,2,2,2,2,2,2
38215,20224,1,2,2,1,3,6,3,1,1,2,2,3,2,1,0,1,1,2,2,2,2,2,3
38216,20224,1,2,2,1,1,6,13,1,1,5,3,2,2,0,0,1,0,3,3,3,2,3,3
38217,20224,1,2,2,1,3,3,19,1,1,3,10,7,3,0,0,0,0,2,2,1,2,2,2
38218,20224,1,2,2,1,2,6,16,1,2,2,1,7,1,0,0,0,1,2,2,3,3,3,3
38219,20224,1,2,2,1,1,6,13,1,1,3,3,2,4,0,0,1,1,2,3,2,2,3,3
38220,20224,1,2,2,1,1,6,13,1,1,1,7,1,1,0,1,1,0,2,2,2,2,2,3
38221,20224,1,2,2,1,3,6,3,1,1,5,5,1,2,0,0,1,1,2,2,2,2,3,3
38222,20224,1,1,2,1,1,6,23,1,2,4,4,1,2,0,0,1,0,3,2,2,2,3,3
38223,20224,1,2,2,1,3,6,3,1,2,2,2,1,2,0,1,1,1,3,3,3,3,3,3
38224,20224,2,2,2,1,2,2,15,1,2,3,3,1,3,0,1,1,1,2,2,2,2,2,3
38225,20224,1,1,2,1,2,6,26,1,1,1,1,2,2,1,1,1,1,2,2,3,2,2,3
38226,20224,1,2,2,1,3,1,3,2,2,1,1,2,3,0,1,1,1,3,3,3,3,3,4
38227,20224,1,2,2,1,1,6,3,1,2,2,7,1,1,0,1,1,0,3,3,4,3,3,4
38228,20224,1,1,2,1,3,1,19,1,2,10,10,7,3,0,0,0,0,2,2,2,2,2,2
38229,20224,1,2,2,1,1,2,15,1,2,6,3,2,2,0,0,0,1,2,2,2,2,2,3
38230,20224,1,2,2,1,3,3,19,1,2,1,5,1,4,0,0,0,0,2,2,2,2,2,3
38231,20224,1,2,2,1,3,4,3,2,1,1,9,2,2,0,1,1,1,4,4,4,3,4,4
38232,20224,1,2,2,1,3,6,3,1,2,7,3,3,3,0,0,1,1,2,2,2,2,3,3
38233,20224,1,2,2,1,1,6,3,1,2,7,6,3,2,0,1,0,1,4,3,3,3,3,4
38234,20224,1,1,2,1,2,2,10,1,2,2,2,2,4,0,0,1,0,2,2,2,2,2,2
38235,20224,1,2,2,1,3,4,9,1,1,5,5,2,2,0,0,1,1,2,2,2,2,2,2
38236,20224,1,2,2,1,3,2,19,2,1,9,11,2,3,1,0,1,1,3,3,3,3,3,3
38237,20224,1,2,2,1,1,6,3,1,1,2,2,1,3,0,0,0,1,2,3,3,3,3,3
38238,20224,1,2,2,1,1,1,3,1,1,2,8,1,2,0,1,1,1,2,2,3,2,3,3
38239,20224,6,2,2,1,3,2,19,1,2,5,5,2,3,0,0,0,1,3,2,2,2,2,3
38240,20224,1,2,2,1,1,2,3,1,2,2,1,1,4,1,1,1,1,3,3,2,2,3,3
38241,20224,1,2,2,1,1,2,3,1,2,2,3,1,2,0,0,0,1,2,3,2,2,3,3
38242,20224,1,2,2,1,1,3,9,1,1,5,3,1,3,0,0,1,1,2,3,2,3,3,3
38243,20224,1,2,2,1,3,6,3,1,2,2,8,2,2,0,0,1,1,2,1,1,2,2,2
38244,20224,2,1,2,1,1,2,20,1,1,2,2,1,2,0,0,0,1,2,1,1,2,2,2
38245,20224,2,2,2,1,2,6,12,1,1,3,4,1,4,0,0,0,1,2,2,2,2,2,2
38246,20224,1,2,2,1,3,2,9,2,1,1,1,3,3,1,1,1,1,2,2,2,2,3,3
38247,20224,2,2,2,1,1,2,16,1,1,3,4,2,4,0,0,0,1,3,3,2,2,3,3
38248,20224,1,2,2,1,1,1,3,1,1,6,1,2,2,0,1,1,1,3,2,2,3,3,3
38249,20224,1,2,2,1,3,2,3,2,2,11,1,2,3,1,0,1,1,2,2,2,2,3,3
38250,20224,1,2,2,1,3,2,3,2,2,7,5,4,2,0,1,1,1,4,3,3,3,3,4
38251,20224,1,2,2,1,3,2,3,1,2,7,10,2,3,0,0,1,1,2,3,2,3,3,3
38252,20224,1,1,2,1,1,6,12,1,2,4,4,1,3,0,0,0,1,3,2,3,3,3,3
38253,20224,1,2,2,1,1,6,17,1,1,6,2,2,3,0,0,1,0,2,2,2,2,2,2
38254,20224,1,2,2,1,1,4,3,1,2,2,8,2,3,0,1,1,1,2,3,3,3,3,3
38255,20224,1,2,2,1,3,4,9,1,1,4,5,1,1,0,0,0,0,2,3,2,2,3,3
38256,20224,1,2,2,1,2,1,3,1,2,3,12,2,3,0,0,0,1,2,2,2,2,2,2
38257,20224,1,2,2,1,2,6,3,1,1,2,2,2,2,0,0,1,1,2,2,2,2,3,3
38258,20224,1,2,2,1,1,2,3,1,1,9,7,1,3,0,0,0,1,2,2,2,2,2,3
38259,20224,2,2,2,1,2,3,12,1,2,5,3,7,2,0,0,0,0,2,2,2,3,2,3
38260,20224,1,2,2,1,1,6,17,1,1,5,5,3,2,0,0,0,1,2,2,2,2,2,3
38261,20224,1,2,2,1,3,2,19,2,1,7,11,3,3,0,1,1,1,2,2,2,2,2,3
38262,20224,1,1,2,1,1,2,10,1,2,3,2,2,2,1,1,1,1,2,2,2,2,2,3
38263,20224,1,2,2,1,1,2,12,1,1,1,2,2,1,0,0,1,1,2,2,2,2,2,3
38264,20224,1,2,2,1,1,1,3,1,2,5,5,3,4,0,1,0,1,3,3,3,3,3,4
38265,20224,5,1,2,1,1,6,14,1,2,4,5,1,2,0,0,0,1,3,3,2,2,2,3
38266,20224,1,2,2,1,1,6,1,1,2,1,1,2,2,0,0,0,1,2,2,2,2,3,3
38267,20224,1,2,2,1,1,6,3,1,1,2,2,3,2,0,1,1,1,3,3,3,3,3,4
38268,20224,1,2,2,1,1,6,14,1,1,1,1,1,2,0,1,1,1,3,3,3,3,3,3
38269,20224,1,2,2,1,3,4,3,2,2,9,9,4,2,1,1,1,1,4,4,4,4,3,5
38270,20224,1,2,2,1,1,2,3,1,1,4,5,2,2,0,0,1,1,3,3,2,3,3,3
38271,20224,1,2,2,1,1,2,3,1,1,6,5,1,2,0,0,1,1,3,3,3,3,3,4
38272,20224,1,2,2,1,1,6,9,1,2,7,7,1,2,1,1,1,1,2,3,3,2,3,3
38273,20224,1,2,2,1,1,6,3,1,1,6,1,2,3,1,1,1,1,3,3,3,3,3,3
38274,20224,1,2,2,1,3,2,3,1,2,7,7,3,3,0,1,1,1,2,3,2,2,3,3
38275,20224,2,2,2,1,1,3,4,1,1,4,3,1,2,0,0,0,1,2,2,2,2,2,2
38276,20224,1,2,2,1,1,1,7,1,2,7,2,1,4,0,0,1,0,2,2,2,2,2,3
38277,20224,1,2,2,1,3,4,3,2,1,8,1,3,3,1,1,1,1,3,3,2,3,3,3
38278,20224,1,2,2,1,2,1,3,1,2,5,5,1,2,0,1,1,1,2,2,2,2,2,2
38279,20224,1,2,2,1,3,1,3,1,1,2,8,2,2,0,1,1,1,3,3,3,3,3,4
38280,20224,1,1,2,1,1,6,22,1,1,1,3,2,2,0,1,1,1,2,1,2,2,2,2
38281,20224,1,2,2,1,3,1,3,1,2,5,3,1,3,0,0,0,0,2,2,2,2,2,3
38282,20224,1,2,2,1,1,6,18,1,2,3,3,2,3,0,0,0,1,2,2,2,2,2,2
38283,20224,2,2,2,1,3,3,3,1,1,5,3,1,4,0,0,1,1,3,3,3,3,3,3
38284,20224,1,2,2,1,3,6,19,1,2,2,2,2,5,1,1,1,1,2,2,2,2,2,3
38285,20224,1,1,2,1,2,6,5,1,2,5,3,2,3,0,0,0,1,3,2,2,2,2,3
38286,20224,1,2,2,1,3,2,19,2,2,7,1,3,2,1,1,1,1,3,3,3,3,3,4
38287,20224,2,2,2,1,3,3,9,1,2,5,5,3,2,0,1,0,1,2,1,2,2,2,3
38288,20224,1,2,2,1,1,2,8,1,2,5,5,1,2,0,1,0,0,2,3,3,3,2,3
38289,20224,1,1,2,1,1,2,20,1,1,4,11,4,3,0,0,0,0,2,1,2,2,2,2
38290,20224,1,2,2,1,1,2,3,1,1,2,2,1,2,1,1,0,1,3,2,2,2,3,3
38291,20224,1,2,2,1,1,1,3,1,2,2,5,1,3,0,1,1,0,3,2,2,2,3,3
38292,20224,1,2,2,1,2,2,3,1,2,5,2,3,1,0,1,1,1,2,2,2,2,2,3
38293,20224,1,2,2,1,3,2,3,1,2,2,5,2,3,0,1,1,1,3,3,3,3,3,4
38294,20224,1,2,2,1,2,6,3,1,1,11,11,7,4,0,0,1,1,2,3,3,2,2,3
38295,20224,1,1,2,1,1,2,13,1,2,3,3,1,3,0,0,0,0,3,3,2,2,3,3
38296,20224,1,2,2,1,3,3,3,1,1,2,2,1,2,0,0,1,1,3,3,2,2,3,3
38297,20224,1,2,2,1,3,1,3,1,2,2,8,1,1,0,0,1,1,2,2,2,2,2,3
38298,20224,1,2,2,1,1,4,3,1,2,1,6,3,3,1,1,1,1,2,3,3,3,3,3
38299,20224,1,2,2,1,3,2,3,2,2,9,9,4,2,0,1,1,1,3,3,3,3,3,3
38300,20224,1,2,2,1,3,1,3,1,2,4,3,1,3,0,0,0,1,2,3,3,3,3,3
38301,20224,1,2,2,1,1,6,24,1,1,2,2,1,2,0,0,0,0,2,2,1,2,2,2
38302,20224,1,2,2,1,3,2,19,2,2,1,1,3,2,1,1,1,1,3,2,2,2,2,3
38303,20224,1,2,2,1,1,4,9,1,1,7,7,3,2,0,0,1,1,3,3,3,3,3,4
38304,20224,1,2,2,1,3,2,3,2,1,9,8,3,2,1,1,1,1,4,3,3,3,3,4
38305,20224,1,2,2,1,1,2,23,1,1,2,1,2,3,0,0,0,1,2,2,2,2,2,2
38306,20224,1,2,2,1,3,4,9,1,2,3,5,3,2,0,0,0,0,2,2,2,2,2,3
38307,20224,2,2,2,1,1,6,9,1,1,1,7,1,4,0,0,1,1,2,2,2,2,2,2
38308,20224,1,2,2,1,1,2,13,1,2,2,4,7,3,0,0,1,1,2,2,2,2,2,2
38309,20224,1,2,2,1,1,1,3,1,1,2,2,7,3,0,1,1,0,3,3,3,2,4,3
38310,20224,1,2,2,1,1,6,18,1,1,10,4,1,2,0,0,0,1,2,3,2,2,3,3
38311,20224,1,1,2,1,1,2,10,1,2,4,4,1,4,0,0,0,0,3,3,2,3,3,3
38312,20224,1,1,2,1,1,3,23,1,1,4,4,1,2,1,0,0,1,2,1,1,2,2,2
38313,20224,1,1,2,1,2,6,26,1,1,7,7,5,1,0,0,0,1,2,2,2,2,2,3
38314,20224,1,2,2,1,1,3,17,2,1,2,2,2,3,0,0,1,1,2,2,2,2,2,2
38315,20224,1,1,2,1,1,1,10,1,2,3,5,3,2,0,0,1,1,2,2,2,2,2,2
38316,20224,2,2,2,1,1,3,13,1,1,3,3,3,4,1,0,0,1,2,1,1,2,2,2
38317,20224,1,1,2,1,1,2,10,1,2,2,5,7,2,0,0,0,1,2,2,2,2,2,2
38318,20224,1,2,2,1,1,6,13,1,1,2,7,4,4,0,1,1,1,2,4,2,3,3,4
38319,20224,1,1,2,1,3,2,28,1,2,9,2,7,2,0,1,0,1,2,3,2,3,3,3
38320,20224,1,1,2,1,2,6,26,1,2,5,5,1,3,0,0,1,1,2,2,2,2,2,3
38321,20224,1,2,2,1,1,1,3,1,1,2,5,1,2,0,0,1,1,4,4,3,4,3,4
38322,20224,5,1,2,1,1,3,10,1,1,3,5,7,1,0,0,0,0,2,2,2,2,2,3
38323,20224,1,2,2,1,1,6,9,1,1,5,1,1,3,0,0,1,0,3,4,3,3,3,4
38324,20224,2,1,2,1,3,6,24,1,1,2,4,2,4,1,1,1,0,1,1,2,2,2,2
38325,20224,1,2,2,1,1,4,3,1,2,2,6,2,2,0,1,1,1,4,3,3,3,3,4
38326,20224,1,1,2,1,3,2,3,1,1,2,6,3,2,0,0,1,1,4,3,3,2,3,3
38327,20224,1,2,2,1,1,2,7,1,1,6,5,4,2,0,0,0,0,2,3,2,2,2,3
38328,20224,1,2,2,1,1,2,13,1,2,7,2,3,3,0,1,1,1,3,3,3,3,2,3
38329,20224,1,2,2,1,2,2,15,1,1,4,10,2,2,0,0,0,0,1,2,2,2,2,2
38330,20224,2,2,2,1,3,2,3,1,1,5,4,1,3,0,1,1,0,2,2,2,2,2,3
38331,20224,1,1,2,1,1,2,10,1,1,2,2,2,3,0,1,1,1,2,3,2,2,3,3
38332,20224,1,2,2,1,1,6,17,1,2,2,4,3,3,0,0,1,1,2,2,2,2,2,2
38333,20224,1,2,2,1,1,2,3,1,2,1,1,2,3,1,1,1,1,3,2,1,2,3,3
38334,20224,1,2,2,1,2,6,22,1,2,2,5,4,2,0,0,1,1,2,3,2,2,3,3
38335,20224,1,2,2,1,2,6,3,1,1,4,3,2,3,0,0,0,0,2,2,3,2,3,3
38336,20224,1,2,2,1,1,2,27,1,2,7,2,2,3,0,0,0,1,2,2,2,3,3,3
38337,20224,1,2,2,1,1,6,6,1,1,2,2,1,2,0,0,0,1,3,3,3,3,3,4
38338,20224,1,2,2,1,3,2,3,1,2,2,7,2,3,0,0,1,1,3,3,3,2,3,3
38339,20224,1,2,2,1,3,1,3,1,2,4,7,1,3,0,0,1,0,2,1,2,2,2,2
38340,20224,1,2,2,1,3,2,3,2,1,1,11,6,3,1,1,1,1,2,3,2,3,3,3
38341,20224,1,2,2,1,1,6,3,1,1,2,2,3,2,0,1,1,1,2,3,2,2,2,3
38342,20224,3,2,2,1,1,1,9,1,1,5,11,7,2,0,0,0,1,2,2,2,2,3,3
38343,20224,1,2,2,1,3,2,3,1,2,2,2,2,2,1,1,1,1,4,3,3,3,3,4
38344,20224,1,1,2,1,1,1,14,1,1,2,2,1,3,0,1,0,1,2,2,2,2,2,2
38345,20224,1,2,2,1,2,1,19,1,2,5,5,2,3,0,0,0,1,3,4,2,3,3,4
38346,20224,1,2,2,1,1,6,12,1,1,4,3,2,5,0,0,1,1,2,3,2,3,3,3
38347,20224,1,2,2,1,2,2,19,1,1,2,2,1,4,0,0,1,1,3,3,2,3,2,3
38348,20224,3,2,2,1,1,3,3,1,2,7,2,2,1,0,0,0,0,2,3,2,2,2,3
38349,20224,1,2,2,1,3,2,3,1,1,6,3,3,2,0,0,1,1,2,2,2,2,3,3
38350,20224,2,2,2,1,1,6,1,1,2,3,3,4,4,1,0,0,1,2,1,2,2,2,2
38351,20224,1,2,2,1,3,2,3,1,2,1,2,3,2,0,1,1,1,2,1,2,2,3,3
38352,20224,1,1,2,1,1,6,1,1,1,7,2,1,3,0,0,1,1,2,1,1,2,2,2
38353,20224,1,1,2,1,1,1,10,1,2,2,7,1,3,0,0,0,1,2,2,2,2,2,3
38354,20224,1,2,2,1,1,6,18,1,1,2,11,1,2,0,1,1,1,3,2,3,3,2,3
38355,20224,1,2,2,1,1,2,8,1,2,2,8,1,2,0,1,1,1,2,2,2,2,2,3
38356,20224,2,2,2,1,1,6,14,1,1,2,10,2,3,0,1,1,1,2,1,2,2,2,2
38357,20224,2,2,2,1,4,5,3,2,2,11,1,4,2,0,1,0,1,2,2,1,2,2,2
38358,20224,1,1,2,1,2,2,6,1,1,5,5,7,2,0,0,0,1,2,2,2,2,2,3
38359,20224,1,2,2,1,3,2,9,2,2,1,1,2,2,0,1,1,0,3,3,3,3,3,4
38360,20224,1,1,2,1,1,2,10,1,2,7,3,1,3,0,0,1,1,2,2,2,2,2,3
38361,20224,1,2,2,1,1,1,3,1,1,5,5,1,2,0,0,1,1,3,3,2,3,3,3
38362,20224,1,1,2,1,1,2,10,1,1,2,3,1,2,0,0,0,0,2,2,2,2,2,3
38363,20224,1,2,2,1,3,2,19,1,1,3,3,1,1,0,0,0,1,2,2,2,2,2,2
38364,20224,1,2,2,1,1,2,3,1,2,7,7,1,2,1,1,1,1,2,3,3,3,3,4
38365,20224,1,2,2,1,2,2,19,1,2,10,3,1,2,0,0,0,1,4,3,3,2,3,3
38366,20224,2,2,2,1,3,3,19,1,1,3,5,1,3,0,0,0,1,1,1,1,2,2,2
38367,20224,1,2,2,1,2,1,3,1,2,2,3,1,3,0,0,0,0,2,3,2,2,3,3
38368,20224,1,2,2,1,2,1,19,1,2,7,2,1,3,0,0,1,0,2,2,2,2,2,3
38369,20224,1,2,2,1,3,6,3,1,1,5,5,2,2,0,1,1,1,3,3,2,2,3,3
