id	periodo	estu_tipodocumento	cole_area_ubicacion	cole_bilingue	cole_calendario	cole_caracter	cole_jornada	cole_mcpio_ubicacion	cole_naturaleza	estu_genero	fami_educacionmadre	fami_educacionpadre	fami_estratovivienda	fami_personashogar	fami_tieneautomovil	fami_tienecomputador	fami_tieneinternet	fami_tienelavadora	punt_ingles	punt_matematicas	punt_sociales_ciudadanas	punt_c_naturales	punt_lectura_critica	punt_global
21840	2019	1	2	2	1	1	2	13	1	2	7	2	1	2	0	1	1	1	4	4	2	3	3	3
21841	2019	1	2	2	1	1	2	13	1	2	7	2	1	2	0	1	1	1	4	4	2	3	3	3
21842	2019	1	2	2	1	3	2	3	2	2	11	1	3	3	1	1	1	1	4	4	4	4	4	4
21843	2019	1	2	2	1	3	2	3	2	2	11	1	3	3	1	1	1	1	4	4	4	4	4	4
21844	2019	2	2	2	1	1	2	1	1	2	4	3	7	3	0	0	0	1	1	1	2	1	2	2
21845	2019	2	2	2	1	1	2	1	1	2	4	3	7	3	0	0	0	1	1	1	2	1	2	2
21846	2019	2	1	2	1	1	3	3	1	1	3	5	2	2	1	0	1	1	3	3	4	3	3	3
21847	2019	2	1	2	1	1	3	3	1	1	3	5	2	2	1	0	1	1	3	3	4	3	3	3
21848	2019	1	2	2	1	1	2	3	1	1	7	2	1	3	0	1	0	0	2	1	2	3	4	3
21849	2019	1	2	2	1	1	2	3	1	1	7	2	1	3	0	1	0	0	2	1	2	3	4	3
21850	2019	1	2	2	1	1	4	3	1	2	2	7	2	3	0	1	1	1	4	4	4	4	4	4
21851	2019	1	2	2	1	1	4	3	1	2	2	7	2	3	0	1	1	1	4	4	4	4	4	4
21852	2019	1	2	2	1	3	2	3	1	1	5	3	1	2	0	0	1	1	1	2	3	2	3	3
21853	2019	1	2	2	1	3	2	3	1	1	5	3	1	2	0	0	1	1	1	2	3	2	3	3
21854	2019	1	2	2	1	3	2	3	2	1	1	1	4	2	1	1	1	1	3	1	2	1	1	1
21855	2019	1	2	2	1	3	2	3	2	1	1	1	4	2	1	1	1	1	3	1	2	1	1	1
21856	2019	1	2	2	1	1	1	3	1	1	11	8	3	3	0	1	1	1	4	3	1	3	3	3
21857	2019	1	2	2	1	1	1	3	1	1	11	8	3	3	0	1	1	1	4	3	1	3	3	3
21858	2019	1	2	2	1	1	2	8	1	2	1	9	1	3	0	0	0	0	4	4	3	4	3	4
21859	2019	1	2	2	1	1	2	8	1	2	1	9	1	3	0	0	0	0	4	4	3	4	3	4
21860	2019	1	2	2	1	1	6	17	1	1	6	6	1	2	0	0	0	1	2	3	2	3	3	3
21861	2019	1	2	2	1	1	6	17	1	1	6	6	1	2	0	0	0	1	2	3	2	3	3	3
21862	2019	2	2	2	1	1	1	9	2	2	2	2	5	2	0	0	0	1	2	1	1	1	1	1
21863	2019	2	2	2	1	1	1	9	2	2	2	2	5	2	0	0	0	1	2	1	1	1	1	1
21864	2019	1	2	2	1	3	1	19	1	1	5	5	5	5	0	0	0	0	2	2	2	3	2	2
21865	2019	1	2	2	1	3	1	19	1	1	5	5	5	5	0	0	0	0	2	2	2	3	2	2
21866	2019	1	2	2	1	1	6	13	1	2	5	10	1	3	0	0	1	1	2	2	2	3	3	2
21867	2019	1	2	2	1	1	6	13	1	2	5	10	1	3	0	0	1	1	2	2	2	3	3	2
21868	2019	2	2	2	1	3	3	3	1	1	3	3	2	2	0	0	0	0	3	3	3	3	3	3
21869	2019	2	2	2	1	3	3	3	1	1	3	3	2	2	0	0	0	0	3	3	3	3	3	3
21870	2019	1	2	2	1	1	2	3	1	2	11	7	3	4	0	1	1	1	3	4	2	1	3	3
21871	2019	1	2	2	1	1	2	3	1	2	11	7	3	4	0	1	1	1	3	4	2	1	3	3
21872	2019	1	2	2	1	2	2	15	1	1	5	2	1	3	0	0	0	1	3	3	4	3	3	3
21873	2019	1	2	2	1	2	2	15	1	1	5	2	1	3	0	0	0	1	3	3	4	3	3	3
21874	2019	1	2	2	1	1	6	17	1	1	1	1	2	2	0	1	1	1	3	3	3	4	2	3
21875	2019	1	2	2	1	1	6	17	1	1	1	1	2	2	0	1	1	1	3	3	3	4	2	3
21876	2019	1	2	2	1	1	2	13	1	1	1	2	2	2	0	1	1	1	3	4	3	3	4	4
21877	2019	1	2	2	1	1	2	13	1	1	1	2	2	2	0	1	1	1	3	4	3	3	4	4
21878	2019	1	2	2	1	2	2	15	1	2	1	8	2	1	0	0	0	1	3	4	3	4	3	4
21879	2019	1	2	2	1	2	2	15	1	2	1	8	2	1	0	0	0	1	3	4	3	4	3	4
21880	2019	1	1	2	1	3	2	3	1	2	2	5	1	4	0	0	0	1	3	2	3	2	3	3
21881	2019	1	1	2	1	3	2	3	1	2	2	5	1	4	0	0	0	1	3	2	3	2	3	3
21882	2019	1	1	2	1	1	2	10	1	2	2	2	4	3	0	0	0	1	1	3	2	3	3	3
21883	2019	1	1	2	1	1	2	10	1	2	2	2	4	3	0	0	0	1	1	3	2	3	3	3
21884	2019	2	1	2	1	1	1	10	1	1	5	5	1	3	0	0	0	1	2	1	1	2	2	1
21885	2019	2	1	2	1	1	1	10	1	1	5	5	1	3	0	0	0	1	2	1	1	2	2	1
21886	2019	1	2	2	1	3	1	3	1	2	5	2	7	4	1	1	1	1	3	3	3	1	3	3
21887	2019	1	2	2	1	3	1	3	1	2	5	2	7	4	1	1	1	1	3	3	3	1	3	3
21888	2019	1	2	2	1	3	1	3	1	2	3	3	1	3	0	0	0	1	1	2	1	1	1	1
21889	2019	1	2	2	1	3	1	3	1	2	3	3	1	3	0	0	0	1	1	2	1	1	1	1
21890	2019	1	2	2	1	3	1	9	1	2	3	3	5	2	0	0	0	1	1	2	2	2	2	2
21891	2019	1	2	2	1	3	1	9	1	2	3	3	5	2	0	0	0	1	1	2	2	2	2	2
21892	2019	1	1	2	1	2	2	26	1	2	5	4	1	3	0	0	0	0	2	1	1	1	1	1
21893	2019	1	1	2	1	2	2	26	1	2	5	4	1	3	0	0	0	0	2	1	1	1	1	1
21894	2019	1	2	2	1	1	4	30	1	1	4	3	1	2	0	1	0	1	1	3	1	3	3	3
21895	2019	1	2	2	1	1	4	30	1	1	4	3	1	2	0	1	0	1	1	3	1	3	3	3
21896	2019	1	1	2	1	3	2	3	1	1	3	3	2	2	0	0	0	1	2	3	1	3	2	2
21897	2019	1	1	2	1	3	2	3	1	1	3	3	2	2	0	0	0	1	2	3	1	3	2	2
21898	2019	1	2	2	1	3	2	19	1	2	5	2	1	2	0	0	0	0	2	1	1	2	1	1
21899	2019	1	2	2	1	3	2	19	1	2	5	2	1	2	0	0	0	0	2	1	1	2	1	1
21900	2019	1	2	2	1	1	6	13	1	1	5	5	2	2	0	0	0	1	3	1	3	2	3	2
21901	2019	1	2	2	1	1	6	13	1	1	5	5	2	2	0	0	0	1	3	1	3	2	3	2
21902	2019	1	2	2	1	3	2	3	2	1	6	5	3	3	1	1	1	1	4	4	4	4	4	4
21903	2019	1	2	2	1	3	2	3	2	1	6	5	3	3	1	1	1	1	4	4	4	4	4	4
21904	2019	1	2	2	1	1	2	9	2	2	2	6	2	2	1	1	1	1	3	3	4	3	3	4
21905	2019	1	2	2	1	1	2	9	2	2	2	6	2	2	1	1	1	1	3	3	4	3	3	4
21906	2019	2	2	2	1	3	3	3	1	2	7	8	3	2	0	1	1	0	1	2	1	3	2	2
21907	2019	2	2	2	1	3	3	3	1	2	7	8	3	2	0	1	1	0	1	2	1	3	2	2
21908	2019	2	2	2	1	1	2	11	1	1	10	3	1	3	0	0	0	0	2	2	2	2	2	2
21909	2019	2	2	2	1	1	2	11	1	1	10	3	1	3	0	0	0	0	2	2	2	2	2	2
21910	2019	2	2	2	1	3	2	3	1	2	1	2	5	1	0	1	1	1	2	1	3	2	2	2
21911	2019	2	2	2	1	3	2	3	1	2	1	2	5	1	0	1	1	1	2	1	3	2	2	2
21912	2019	1	2	2	1	1	4	9	1	2	2	2	1	2	0	1	1	1	3	4	4	4	4	4
21913	2019	1	2	2	1	1	4	9	1	2	2	2	1	2	0	1	1	1	3	4	4	4	4	4
21914	2019	1	2	2	1	3	2	3	1	2	7	2	2	3	1	1	1	1	3	4	3	3	2	3
21915	2019	1	2	2	1	3	2	3	1	2	7	2	2	3	1	1	1	1	3	4	3	3	2	3
21916	2019	1	1	2	1	3	2	3	1	2	5	3	2	3	0	0	0	1	3	2	4	4	3	3
21917	2019	1	1	2	1	3	2	3	1	2	5	3	2	3	0	0	0	1	3	2	4	4	3	3
21918	2019	1	2	2	1	3	5	3	1	2	2	3	7	3	0	0	1	1	1	1	1	1	1	1
21919	2019	1	2	2	1	3	5	3	1	2	2	3	7	3	0	0	1	1	1	1	1	1	1	1
21920	2019	1	2	2	1	3	2	19	1	2	7	7	2	3	0	1	1	1	2	3	4	2	3	3
21921	2019	1	2	2	1	3	2	19	1	2	7	7	2	3	0	1	1	1	2	3	4	2	3	3
21922	2019	1	1	2	1	1	2	24	1	1	3	8	7	3	0	0	0	1	3	2	1	2	3	2
21923	2019	1	1	2	1	1	2	24	1	1	3	8	7	3	0	0	0	1	3	2	1	2	3	2
21924	2019	1	2	2	1	1	4	3	1	1	7	8	3	3	1	1	1	1	2	4	4	3	4	4
21925	2019	1	2	2	1	1	4	3	1	1	7	8	3	3	1	1	1	1	2	4	4	3	4	4
21926	2019	1	2	2	1	1	2	4	1	2	7	2	3	4	1	0	0	1	2	1	2	2	1	1
21927	2019	1	2	2	1	1	2	4	1	2	7	2	3	4	1	0	0	1	2	1	2	2	1	1
21928	2019	1	2	2	1	3	2	3	2	2	8	8	3	4	0	1	1	1	3	3	4	4	4	4
21929	2019	1	2	2	1	3	2	3	2	2	8	8	3	4	0	1	1	1	3	3	4	4	4	4
21930	2019	1	1	2	1	2	2	17	1	2	5	5	2	2	0	0	1	1	2	2	2	1	2	2
21931	2019	1	1	2	1	2	2	17	1	2	5	5	2	2	0	0	1	1	2	2	2	1	2	2
21932	2019	1	2	2	1	1	2	11	1	1	3	5	1	3	0	0	0	1	4	4	4	4	4	4
21933	2019	1	2	2	1	1	2	11	1	1	3	5	1	3	0	0	0	1	4	4	4	4	4	4
21934	2019	1	2	2	1	3	2	19	1	1	2	4	2	5	0	0	0	1	3	1	2	1	2	1
21935	2019	1	2	2	1	3	2	19	1	1	2	4	2	5	0	0	0	1	3	1	2	1	2	1
21936	2019	1	2	2	1	3	1	9	1	1	3	3	3	3	0	1	0	1	4	2	2	1	3	2
21937	2019	1	2	2	1	3	1	9	1	1	3	3	3	3	0	1	0	1	4	2	2	1	3	2
21938	2019	2	1	2	1	1	2	13	1	2	2	4	4	4	0	0	0	1	1	1	2	1	1	1
21939	2019	2	1	2	1	1	2	13	1	2	2	4	4	4	0	0	0	1	1	1	2	1	1	1
21940	2019	1	2	2	1	1	3	3	1	1	5	7	1	3	0	1	1	1	3	3	2	3	3	3
21941	2019	1	2	2	1	1	3	3	1	1	5	7	1	3	0	1	1	1	3	3	2	3	3	3
21942	2019	1	2	2	1	3	4	3	2	2	1	1	4	2	1	1	1	1	4	4	4	4	4	4
21943	2019	1	2	2	1	3	4	3	2	2	1	1	4	2	1	1	1	1	4	4	4	4	4	4
21944	2019	1	2	2	1	3	4	3	2	2	1	1	4	2	1	1	1	1	4	4	4	4	4	4
21945	2019	1	2	2	1	3	4	3	2	2	1	1	4	2	1	1	1	1	4	4	4	4	4	4
21946	2019	1	2	2	1	1	4	9	1	2	3	5	1	3	0	1	1	1	3	4	3	4	4	4
21947	2019	1	2	2	1	1	4	9	1	2	3	5	1	3	0	1	1	1	3	4	3	4	4	4
21948	2019	1	2	2	1	3	2	3	2	2	2	2	3	1	0	0	1	1	2	2	1	2	1	2
21949	2019	1	2	2	1	3	2	3	2	2	2	2	3	1	0	0	1	1	2	2	1	2	1	2
21950	2019	1	2	2	1	1	1	3	1	1	5	3	1	3	0	1	1	1	4	3	3	2	4	3
21951	2019	1	2	2	1	1	1	3	1	1	5	3	1	3	0	1	1	1	4	3	3	2	4	3
21952	2019	1	1	2	1	1	1	10	1	2	3	5	1	3	0	0	0	0	1	2	3	1	3	2
21953	2019	1	1	2	1	1	1	10	1	2	3	5	1	3	0	0	0	0	1	2	3	1	3	2
21954	2019	1	2	2	1	3	2	3	1	1	6	8	3	4	0	1	1	1	4	4	4	4	4	4
21955	2019	1	2	2	1	3	2	3	1	1	6	8	3	4	0	1	1	1	4	4	4	4	4	4
21956	2019	1	2	2	1	3	2	3	2	2	1	1	3	2	1	1	1	1	4	4	4	4	4	4
21957	2019	1	2	2	1	3	2	3	2	2	1	1	3	2	1	1	1	1	4	4	4	4	4	4
21958	2019	1	2	2	1	1	1	3	1	1	2	4	1	3	0	1	1	1	1	3	4	4	4	4
21959	2019	1	2	2	1	1	1	3	1	1	2	4	1	3	0	1	1	1	1	3	4	4	4	4
21960	2022	1	2	2	1	3	6	3	1	1	6	8	3	4	0	1	1	1	3	4	4	3	3	4
21961	2019	1	2	2	1	3	2	3	2	1	1	1	4	3	1	1	1	1	4	3	3	2	3	3
21962	2019	1	2	2	1	3	2	3	2	1	1	1	4	3	1	1	1	1	4	3	3	2	3	3
21963	2019	1	1	2	1	1	1	10	1	2	5	2	1	3	0	0	0	1	1	2	3	2	2	2
21964	2019	1	1	2	1	1	1	10	1	2	5	2	1	3	0	0	0	1	1	2	3	2	2	2
21965	2019	2	1	2	1	1	3	10	1	2	3	10	1	4	0	0	0	0	3	2	2	2	3	2
21966	2019	2	1	2	1	1	3	10	1	2	3	10	1	4	0	0	0	0	3	2	2	2	3	2
21967	2019	1	2	2	1	1	2	9	1	2	5	4	1	2	0	0	0	0	1	2	2	3	3	3
21968	2019	1	2	2	1	1	2	9	1	2	5	4	1	2	0	0	0	0	1	2	2	3	3	3
21969	2019	1	1	2	1	1	2	7	1	1	3	3	2	4	0	0	0	0	2	2	2	2	2	2
21970	2019	1	1	2	1	1	2	7	1	1	3	3	2	4	0	0	0	0	2	2	2	2	2	2
21971	2019	1	2	2	1	1	4	3	1	2	2	8	4	2	0	1	1	1	4	4	4	4	4	4
21972	2019	1	2	2	1	1	4	3	1	2	2	8	4	2	0	1	1	1	4	4	4	4	4	4
21973	2019	1	2	2	1	1	6	6	1	2	5	5	1	3	0	0	0	1	2	2	3	3	2	3
21974	2019	1	2	2	1	1	6	6	1	2	5	5	1	3	0	0	0	1	2	2	3	3	2	3
21975	2019	1	2	2	1	3	2	3	2	1	1	9	3	1	1	1	1	1	4	3	1	3	2	2
21976	2019	1	2	2	1	3	2	3	2	1	1	9	3	1	1	1	1	1	4	3	1	3	2	2
21977	2019	1	2	2	1	1	1	12	1	2	2	4	1	2	0	0	0	1	3	3	3	4	4	3
21978	2019	1	2	2	1	1	1	12	1	2	2	4	1	2	0	0	0	1	3	3	3	4	4	3
21979	2019	1	2	2	1	1	2	3	1	2	2	3	1	2	0	1	1	1	3	4	4	3	3	4
21980	2019	1	2	2	1	1	2	3	1	2	2	3	1	2	0	1	1	1	3	4	4	3	3	4
21981	2019	1	2	2	1	1	4	3	1	2	5	8	1	2	0	0	0	1	4	4	4	4	4	4
21982	2019	1	2	2	1	1	4	3	1	2	5	8	1	2	0	0	0	1	4	4	4	4	4	4
21983	2019	2	2	2	1	2	1	12	1	1	3	3	1	4	0	0	0	1	3	1	1	1	1	1
21984	2019	2	2	2	1	2	1	12	1	1	3	3	1	4	0	0	0	1	3	1	1	1	1	1
21985	2019	1	2	2	1	1	2	4	1	1	5	5	1	2	0	0	0	1	1	2	2	1	1	1
21986	2019	1	2	2	1	1	2	4	1	1	5	5	1	2	0	0	0	1	1	2	2	1	1	1
21987	2019	1	2	2	1	3	2	13	2	2	1	1	2	1	1	1	1	1	4	4	4	4	4	4
21988	2019	1	2	2	1	3	2	13	2	2	1	1	2	1	1	1	1	1	4	4	4	4	4	4
21989	2019	1	2	2	1	3	1	3	2	2	1	1	3	1	0	1	1	1	4	3	4	2	4	3
21990	2019	1	2	2	1	3	1	3	2	2	1	1	3	1	0	1	1	1	4	3	4	2	4	3
21991	2019	1	2	2	1	3	1	3	1	1	2	8	1	3	0	1	1	1	4	4	2	3	4	3
21992	2019	1	2	2	1	3	1	3	1	1	2	8	1	3	0	1	1	1	4	4	2	3	4	3
21993	2019	1	1	2	1	1	2	27	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1
21994	2019	1	1	2	1	1	2	27	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1
21995	2019	1	2	2	1	3	2	3	2	1	1	1	3	2	1	1	1	1	4	4	4	4	4	4
21996	2019	1	2	2	1	3	2	3	2	1	1	1	3	2	1	1	1	1	4	4	4	4	4	4
21997	2019	1	2	2	1	3	1	3	1	2	5	5	2	2	1	1	1	1	2	3	2	3	3	3
21998	2019	1	2	2	1	3	1	3	1	2	5	5	2	2	1	1	1	1	2	3	2	3	3	3
21999	2019	2	2	2	1	3	2	3	2	2	7	5	4	2	0	1	1	1	1	1	1	1	1	1
22000	2019	2	2	2	1	3	2	3	2	2	7	5	4	2	0	1	1	1	1	1	1	1	1	1
22001	2019	1	1	2	1	1	2	24	1	1	8	8	7	2	0	0	0	0	3	3	1	2	2	2
22002	2019	1	1	2	1	1	2	24	1	1	8	8	7	2	0	0	0	0	3	3	1	2	2	2
22003	2019	1	2	2	1	1	2	9	1	1	1	7	2	2	0	0	0	1	4	4	4	4	4	4
22004	2019	1	2	2	1	1	2	9	1	1	1	7	2	2	0	0	0	1	4	4	4	4	4	4
22005	2019	1	2	2	1	3	2	19	1	1	12	7	2	3	1	1	1	1	2	3	1	3	1	2
22006	2019	1	2	2	1	3	2	19	1	1	12	7	2	3	1	1	1	1	2	3	1	3	1	2
22007	2019	1	2	2	1	3	2	3	1	1	7	5	1	3	0	1	0	1	3	3	1	2	2	2
22008	2019	1	2	2	1	3	2	3	1	1	7	5	1	3	0	1	0	1	3	3	1	2	2	2
22009	2019	1	2	2	1	2	2	3	1	2	2	2	3	2	1	1	1	0	1	2	2	1	1	1
22010	2019	1	2	2	1	2	2	3	1	2	2	2	3	2	1	1	1	0	1	2	2	1	1	1
22011	2019	1	1	2	1	1	6	17	1	1	3	3	2	3	0	0	0	1	2	4	2	2	3	3
22012	2019	1	1	2	1	1	6	17	1	1	3	3	2	3	0	0	0	1	2	4	2	2	3	3
22013	2019	1	1	2	1	3	1	3	1	1	2	5	1	3	0	1	1	1	3	2	1	1	1	1
22014	2019	1	1	2	1	3	1	3	1	1	2	5	1	3	0	1	1	1	3	2	1	1	1	1
22015	2019	1	2	2	1	1	2	9	1	1	2	12	1	2	0	0	0	1	2	4	4	4	4	4
22016	2019	1	2	2	1	1	2	9	1	1	2	12	1	2	0	0	0	1	2	4	4	4	4	4
22017	2019	1	1	2	1	1	2	13	1	1	10	3	1	2	0	1	0	0	2	4	4	2	3	3
22018	2019	1	1	2	1	1	2	13	1	1	10	3	1	2	0	1	0	0	2	4	4	2	3	3
22019	2019	1	2	2	1	1	2	8	1	2	10	3	3	2	0	1	0	1	4	4	3	3	4	4
22020	2019	1	2	2	1	1	2	8	1	2	10	3	3	2	0	1	0	1	4	4	3	3	4	4
22021	2019	1	2	2	1	3	2	19	1	1	2	2	2	4	0	0	0	1	3	1	2	2	2	2
22022	2019	1	2	2	1	3	2	19	1	1	2	2	2	4	0	0	0	1	3	1	2	2	2	2
22023	2019	1	2	2	1	1	2	20	1	2	2	10	1	2	0	0	0	0	2	1	2	2	2	2
22024	2019	1	2	2	1	1	2	20	1	2	2	10	1	2	0	0	0	0	2	1	2	2	2	2
22025	2019	1	2	2	1	3	1	3	1	2	3	3	1	2	1	1	0	0	2	1	2	2	1	1
22026	2019	1	2	2	1	3	1	3	1	2	3	3	1	2	1	1	0	0	2	1	2	2	1	1
22027	2019	1	2	2	1	1	2	7	1	1	1	1	3	2	0	1	1	1	4	4	4	4	3	4
22028	2019	1	2	2	1	1	2	7	1	1	1	1	3	2	0	1	1	1	4	4	4	4	3	4
22029	2019	1	2	2	1	1	2	3	1	1	2	5	1	3	0	0	1	1	3	4	4	3	4	4
22030	2019	1	2	2	1	1	2	3	1	1	2	5	1	3	0	0	1	1	3	4	4	3	4	4
22031	2019	1	2	2	1	1	6	13	1	2	3	12	1	3	0	0	0	1	3	4	4	4	1	3
22032	2019	1	2	2	1	1	6	13	1	2	3	12	1	3	0	0	0	1	3	4	4	4	1	3
22033	2019	2	1	2	1	1	3	3	1	2	5	8	4	3	0	0	0	1	3	3	3	3	3	3
22034	2019	2	1	2	1	1	3	3	1	2	5	8	4	3	0	0	0	1	3	3	3	3	3	3
22035	2019	1	2	2	1	3	1	3	1	1	5	5	4	3	0	0	1	1	1	3	2	3	1	2
22036	2019	1	2	2	1	3	1	3	1	1	5	5	4	3	0	0	1	1	1	3	2	3	1	2
22037	2019	1	1	2	1	1	1	10	1	2	2	2	1	2	0	0	0	1	2	3	3	4	3	3
22038	2019	1	1	2	1	1	1	10	1	2	2	2	1	2	0	0	0	1	2	3	3	4	3	3
22039	2019	1	1	2	1	3	2	30	1	2	5	5	1	5	0	0	0	0	3	2	2	2	2	2
22040	2019	1	1	2	1	3	2	30	1	2	5	5	1	5	0	0	0	0	3	2	2	2	2	2
22041	2019	1	1	2	1	3	1	3	1	1	5	2	1	3	0	0	0	0	1	2	2	1	1	1
22042	2019	1	1	2	1	3	1	3	1	1	5	2	1	3	0	0	0	0	1	2	2	1	1	1
22043	2019	1	2	2	1	1	2	24	1	2	5	3	1	4	1	0	0	1	1	1	1	1	1	1
22044	2019	1	2	2	1	1	2	24	1	2	5	3	1	4	1	0	0	1	1	1	1	1	1	1
22045	2019	1	2	2	1	1	1	3	1	2	2	2	2	3	0	1	1	1	3	3	4	4	4	4
22046	2019	1	2	2	1	1	1	3	1	2	2	2	2	3	0	1	1	1	3	3	4	4	4	4
22047	2019	2	2	2	1	1	6	8	1	2	2	3	1	3	0	1	0	1	2	3	1	1	1	1
22048	2019	2	2	2	1	1	6	8	1	2	2	3	1	3	0	1	0	1	2	3	1	1	1	1
22049	2019	1	2	2	1	1	2	7	1	1	2	7	1	4	1	1	0	1	3	2	3	4	3	3
22050	2019	1	2	2	1	1	2	7	1	1	2	7	1	4	1	1	0	1	3	2	3	4	3	3
22051	2019	2	2	2	1	1	2	17	2	1	10	3	2	2	0	0	0	1	1	3	2	3	3	3
22052	2019	2	2	2	1	1	2	17	2	1	10	3	2	2	0	0	0	1	1	3	2	3	3	3
22053	2019	1	2	2	1	3	2	21	1	2	3	5	2	2	0	0	0	1	2	1	1	1	2	1
22054	2019	1	2	2	1	3	2	21	1	2	3	5	2	2	0	0	0	1	2	1	1	1	2	1
22055	2019	1	2	2	1	3	1	3	1	1	4	3	3	2	0	1	1	1	1	3	3	3	3	3
22056	2019	1	2	2	1	3	1	3	1	1	4	3	3	2	0	1	1	1	1	3	3	3	3	3
22057	2019	2	2	2	1	3	2	19	1	2	5	5	1	4	0	0	0	1	1	1	2	1	2	1
22058	2019	2	2	2	1	3	2	19	1	2	5	5	1	4	0	0	0	1	1	1	2	1	2	1
22059	2019	2	1	2	1	1	2	8	1	1	6	3	4	3	0	0	0	1	1	1	1	1	2	1
22060	2019	2	1	2	1	1	2	8	1	1	6	3	4	3	0	0	0	1	1	1	1	1	2	1
22061	2019	2	1	2	1	1	2	12	1	1	3	3	1	5	0	0	0	1	1	2	2	1	1	1
22062	2019	2	1	2	1	1	2	12	1	1	3	3	1	5	0	0	0	1	1	2	2	1	1	1
22063	2019	1	2	2	1	3	2	3	1	2	7	8	2	2	0	1	1	1	2	2	2	3	3	2
22064	2019	1	2	2	1	3	2	3	1	2	7	8	2	2	0	1	1	1	2	2	2	3	3	2
22065	2019	1	1	2	1	1	1	10	1	2	5	2	7	3	0	0	1	0	2	4	4	4	4	4
22066	2019	1	1	2	1	1	1	10	1	2	5	2	7	3	0	0	1	0	2	4	4	4	4	4
22067	2019	1	2	2	1	1	1	12	1	2	1	6	2	4	1	1	1	1	2	2	1	2	2	2
22068	2019	1	2	2	1	1	1	12	1	2	1	6	2	4	1	1	1	1	2	2	1	2	2	2
22069	2019	1	1	2	1	1	2	10	1	2	3	3	4	3	0	0	1	1	1	1	1	1	1	1
22070	2019	1	1	2	1	1	2	10	1	2	3	3	4	3	0	0	1	1	1	1	1	1	1	1
22071	2019	1	1	2	1	1	2	10	1	2	5	3	3	4	0	0	0	0	1	1	1	1	1	1
22072	2019	1	1	2	1	1	2	10	1	2	5	3	3	4	0	0	0	0	1	1	1	1	1	1
22073	2019	1	2	2	1	3	2	3	1	2	3	8	1	2	1	1	1	1	1	1	1	2	1	1
22074	2019	1	2	2	1	3	2	3	1	2	3	8	1	2	1	1	1	1	1	1	1	2	1	1
22075	2019	1	2	2	1	3	2	3	2	1	5	5	3	2	0	1	0	1	4	4	1	3	2	3
22076	2019	1	2	2	1	3	2	3	2	1	5	5	3	2	0	1	0	1	4	4	1	3	2	3
22077	2019	2	2	2	1	1	2	3	1	2	2	3	1	3	0	0	1	0	2	2	1	1	1	1
22078	2019	2	2	2	1	1	2	3	1	2	2	3	1	3	0	0	1	0	2	2	1	1	1	1
22079	2019	2	2	2	1	3	5	13	2	1	4	10	1	2	1	1	0	0	1	1	1	1	1	1
22080	2019	2	2	2	1	3	5	13	2	1	4	10	1	2	1	1	0	0	1	1	1	1	1	1
22081	2019	1	1	2	1	1	1	10	1	2	5	5	3	4	0	0	0	0	3	2	3	2	2	2
22082	2019	1	1	2	1	1	1	10	1	2	5	5	3	4	0	0	0	0	3	2	3	2	2	2
22083	2019	1	2	2	1	1	2	13	1	2	10	5	1	4	0	0	0	0	1	2	3	1	2	2
22084	2019	1	2	2	1	1	2	13	1	2	10	5	1	4	0	0	0	0	1	2	3	1	2	2
22085	2019	1	2	2	1	1	4	3	1	1	1	1	2	4	0	1	0	1	4	4	4	4	4	4
22086	2019	1	2	2	1	1	4	3	1	1	1	1	2	4	0	1	0	1	4	4	4	4	4	4
22087	2019	1	1	2	1	2	2	26	1	1	4	5	1	2	0	0	0	1	1	4	4	4	4	4
22088	2019	1	1	2	1	2	2	26	1	1	4	5	1	2	0	0	0	1	1	4	4	4	4	4
22089	2019	2	1	2	1	1	3	10	1	1	3	5	1	2	0	0	1	1	2	4	4	3	3	4
22090	2019	2	1	2	1	1	3	10	1	1	3	5	1	2	0	0	1	1	2	4	4	3	3	4
22091	2019	1	1	2	1	2	2	6	1	1	2	2	3	4	0	0	0	1	3	3	2	3	3	3
22092	2019	1	1	2	1	2	2	6	1	1	2	2	3	4	0	0	0	1	3	3	2	3	3	3
22093	2019	1	2	2	1	2	2	22	1	2	2	7	1	3	0	1	0	1	3	3	4	4	4	4
22094	2019	1	2	2	1	2	2	22	1	2	2	7	1	3	0	1	0	1	3	3	4	4	4	4
22095	2019	1	1	2	1	1	3	23	1	1	3	3	2	3	0	0	0	0	2	1	1	1	1	1
22096	2019	1	1	2	1	1	3	23	1	1	3	3	2	3	0	0	0	0	2	1	1	1	1	1
22097	2019	1	2	2	1	3	2	19	2	2	2	2	2	2	0	1	1	1	2	3	3	1	1	2
22098	2019	1	2	2	1	3	2	19	2	2	2	2	2	2	0	1	1	1	2	3	3	1	1	2
22099	2019	1	2	1	1	1	2	2	1	1	10	10	7	3	0	1	0	1	1	1	2	1	1	1
22100	2019	1	2	1	1	1	2	2	1	1	10	10	7	3	0	1	0	1	1	1	2	1	1	1
22101	2019	1	2	2	1	1	6	17	1	1	8	2	2	2	0	0	0	1	1	3	3	3	3	3
22102	2019	1	2	2	1	1	6	17	1	1	8	2	2	2	0	0	0	1	1	3	3	3	3	3
22103	2019	1	2	2	1	1	6	13	1	1	2	8	2	2	0	1	1	1	3	4	2	4	2	3
22104	2019	1	2	2	1	1	6	13	1	1	2	8	2	2	0	1	1	1	3	4	2	4	2	3
