ID;periodo;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;estu_genero;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;punt_ingles;punt_matematicas;punt_sociales_ciudadanas;punt_c_naturales;punt_lectura_critica;punt_global
32798;20224;1;2;0;1;3;2;12;2;1;1;7;2;2;1;1;1;1;3;4;3;3;4;4
32799;20224;1;2;2;1;1;6;3;1;2;6;2;3;3;0;1;0;0;2;3;3;2;3;3
32800;20224;1;2;2;1;1;2;12;1;2;7;1;3;2;1;1;1;1;3;2;2;2;3;3
32801;20224;2;1;2;1;1;2;10;1;2;2;2;7;2;1;0;1;1;2;2;2;2;2;2
32802;20224;1;2;0;1;1;6;23;1;1;2;7;1;2;1;1;1;1;2;2;2;2;2;3
32803;20224;1;2;2;1;3;2;3;1;2;2;5;1;2;0;0;0;1;2;2;2;2;2;2
32804;20224;2;1;0;1;3;2;10;1;2;4;4;0;3;0;0;0;0;2;2;2;2;2;2
32805;20224;1;1;2;1;1;2;10;1;1;5;5;7;3;0;0;0;1;2;2;2;2;2;2
32806;20224;1;1;0;1;0;2;3;1;2;2;2;7;2;1;1;1;1;2;2;2;2;2;2
32807;20224;1;2;2;1;1;2;15;1;2;2;2;1;3;0;0;0;1;2;2;2;2;3;3
32808;20224;1;2;0;1;1;2;29;1;2;2;5;1;5;0;0;0;1;2;3;3;3;3;3
32809;20224;1;2;2;1;1;6;9;1;2;7;5;1;0;3;3;0;3;2;3;3;3;3;3
32810;20224;2;1;0;1;1;2;13;1;1;2;3;2;3;0;0;0;1;2;2;2;2;2;2
32811;20224;1;2;2;1;3;2;3;2;1;1;1;3;0;3;3;1;3;3;3;3;2;3;3
32812;20224;2;2;2;1;3;1;3;1;1;7;4;1;3;0;0;1;1;3;3;3;3;2;3
32813;20224;1;2;0;1;1;6;6;1;2;2;2;1;2;0;1;1;1;2;3;3;3;3;3
32814;20224;1;2;0;1;3;2;3;1;2;1;2;3;3;0;0;1;1;3;3;3;3;3;3
32815;20224;2;2;2;1;2;6;22;1;1;9;1;7;2;0;1;0;1;2;2;1;2;1;2
32816;20224;1;2;2;1;1;6;13;1;1;2;2;1;2;0;0;1;0;2;2;2;2;2;3
32817;20224;1;2;0;1;1;6;23;1;2;7;2;0;3;0;0;0;0;2;2;2;2;2;3
32818;20224;1;2;2;1;1;1;4;1;2;2;2;1;2;1;0;1;1;3;2;2;2;2;2
32819;20224;1;2;2;1;1;6;11;1;1;1;1;2;2;1;1;1;1;3;3;3;3;3;4
32820;20224;1;2;2;1;1;6;11;1;2;3;3;2;2;0;0;0;1;2;2;2;3;3;3
32821;20224;1;2;2;1;2;2;19;1;1;11;11;2;2;0;0;1;1;3;3;3;3;3;4
32822;20224;1;2;2;1;1;1;3;1;1;2;8;3;2;0;1;1;1;2;2;2;2;2;3
32823;20224;1;2;0;1;3;3;3;1;2;2;2;4;1;1;0;1;1;2;2;2;2;2;3
32824;20224;1;2;2;1;1;2;8;1;2;7;4;2;3;0;1;1;1;3;3;2;3;3;3
32825;20224;1;1;0;1;1;6;4;1;2;2;2;1;2;0;1;1;1;3;2;3;3;3;3
32826;20224;2;2;2;1;1;6;24;1;1;1;5;4;3;0;0;1;1;2;2;2;2;2;2
32827;20224;1;2;2;1;2;6;22;1;2;5;5;4;4;0;1;1;0;2;1;2;2;2;2
32828;20224;1;1;2;1;1;2;10;1;1;2;7;1;3;0;0;0;1;2;3;3;2;2;3
32829;20224;1;2;2;1;3;4;3;2;2;1;1;6;2;1;1;1;1;4;3;3;3;3;4
32830;20224;1;2;2;1;3;4;3;2;1;1;9;5;3;1;1;1;1;3;3;3;2;3;3
32831;20224;1;2;0;1;3;1;3;1;2;10;10;1;2;0;0;1;0;2;2;1;2;2;2
32832;20224;2;2;2;1;3;3;3;1;1;7;7;2;4;1;0;1;0;2;2;2;2;2;3
32833;20224;1;1;0;1;3;3;9;1;2;3;3;1;2;0;0;1;1;2;2;2;2;3;3
32834;20224;2;1;2;1;1;6;13;1;1;3;3;1;3;0;0;0;1;2;2;2;2;2;3
32835;20224;1;1;2;1;1;1;3;1;2;7;5;1;3;0;0;1;1;2;2;2;2;2;3
32836;20224;1;2;2;1;3;2;19;1;1;2;2;5;3;1;1;1;1;2;2;2;2;2;3
32837;20224;4;2;2;1;3;2;19;1;2;5;2;1;3;0;0;1;1;2;2;2;2;3;3
32838;20224;1;2;2;1;1;2;13;1;1;7;2;2;3;0;0;0;1;3;3;2;2;3;3
32839;20224;1;2;2;1;3;2;3;1;2;1;1;3;2;0;1;1;1;3;3;3;3;3;3
32840;20224;1;2;2;1;1;2;9;1;2;2;2;1;2;1;1;1;1;2;2;2;2;1;2
32841;20224;1;2;0;1;3;3;3;1;2;1;4;1;3;0;0;0;1;2;2;2;2;2;2
32842;20224;1;2;2;1;2;6;3;1;1;2;2;2;4;0;1;1;1;2;2;2;3;2;3
32843;20224;3;2;0;1;3;3;3;1;2;6;10;4;4;0;0;0;1;2;1;2;2;2;2
32844;20224;2;2;2;1;3;2;19;1;2;2;3;0;4;0;0;0;0;2;1;2;2;2;2
32845;20224;1;2;2;1;1;6;11;1;2;2;2;1;3;0;0;0;1;2;3;3;3;3;3
32846;20224;1;2;2;1;3;2;3;1;1;1;8;3;3;0;1;1;0;4;3;3;3;3;4
32847;20224;1;2;2;1;3;2;3;2;1;1;1;3;2;1;1;1;1;3;3;3;3;3;3
32848;20224;1;2;2;1;1;6;3;1;2;2;2;2;2;1;1;1;1;3;3;3;3;3;3
32849;20224;1;2;0;1;3;2;3;1;1;1;2;1;2;0;0;0;0;2;2;2;2;2;3
32850;20224;1;1;0;1;3;4;3;2;1;1;1;4;1;1;1;1;1;4;4;3;4;4;4
32851;20224;1;2;2;1;3;2;3;1;1;2;11;1;2;0;0;0;1;2;2;3;3;3;3
32852;20224;1;2;2;1;2;2;19;1;2;7;2;2;2;0;0;0;0;2;3;2;2;3;3
32853;20224;1;2;2;1;3;2;3;2;1;1;3;3;2;1;1;1;1;3;3;3;3;3;4
32854;20224;1;2;2;1;2;2;19;1;2;7;1;3;2;0;1;1;1;2;3;2;2;3;3
32855;20224;1;2;0;1;3;2;3;2;2;2;2;2;2;0;0;1;1;3;2;2;1;3;2
32856;20224;1;1;0;1;3;2;27;1;1;5;3;4;2;0;0;0;1;2;2;2;2;2;3
32857;20224;1;2;2;1;1;2;12;1;2;0;0;0;0;3;3;3;3;2;2;2;2;2;3
32858;20224;1;2;2;1;1;6;17;1;2;2;4;1;2;0;0;0;0;2;2;2;2;2;3
32859;20224;1;2;0;1;3;2;3;1;2;3;10;2;3;0;0;1;1;2;3;2;2;2;3
32860;20224;1;2;2;1;3;2;3;1;2;2;2;1;2;0;0;1;1;2;3;2;2;3;3
32861;20224;1;2;2;1;2;2;3;1;2;1;7;3;2;0;0;1;0;3;2;2;2;3;3
32862;20224;2;2;2;1;3;1;3;1;1;3;3;2;1;0;0;1;1;2;2;3;2;3;3
32863;20224;1;2;2;1;1;1;3;1;1;8;8;2;2;0;1;1;1;2;2;1;2;2;3
32864;20224;1;1;2;1;1;2;10;1;1;7;5;4;3;0;0;0;0;2;2;2;2;2;3
32865;20224;1;2;2;1;3;4;3;2;1;6;2;5;2;1;1;1;1;4;3;3;3;3;4
32866;20224;1;2;2;1;3;2;3;2;1;1;1;3;2;0;0;1;1;3;3;3;3;3;3
32867;20224;1;2;2;1;1;1;9;1;1;5;6;1;2;0;0;1;0;3;4;3;4;3;4
32868;20224;1;1;2;1;3;6;3;1;1;4;3;5;4;0;1;0;1;2;2;2;2;2;3
32869;20224;1;2;2;1;1;6;13;1;2;4;4;1;2;0;0;0;1;2;2;2;2;2;3
32870;20224;1;2;2;1;1;6;1;1;2;4;4;2;2;0;0;0;1;2;2;1;2;2;2
32871;20224;1;2;2;1;3;3;19;2;2;2;2;2;2;0;0;1;1;2;2;3;2;3;3
32872;20224;1;2;2;1;3;2;3;1;2;2;2;2;2;0;0;1;1;2;2;2;2;2;3
32873;20224;1;1;2;1;3;2;19;1;1;2;2;1;3;0;1;1;1;2;3;3;3;3;3
32874;20224;1;2;2;1;2;6;3;1;1;1;7;2;2;1;0;1;0;2;2;1;2;2;2
32875;20224;1;2;0;1;1;6;12;1;2;4;2;1;1;0;0;0;0;2;2;2;2;3;3
32876;20224;2;2;2;1;1;1;9;1;2;3;2;1;2;0;1;1;1;2;2;2;2;2;3
32877;20224;1;1;2;1;1;2;7;1;1;2;5;3;3;1;1;0;1;2;1;1;2;2;2
32878;20224;1;2;2;1;3;2;19;2;2;7;7;2;2;0;0;1;1;2;2;2;2;3;3
32879;20224;2;1;0;1;1;6;3;1;1;0;0;0;0;0;1;3;0;2;2;2;3;2;3
32880;20224;1;2;2;1;3;1;3;1;2;5;5;7;4;0;0;1;0;2;2;2;2;3;3
32881;20224;1;1;2;1;1;6;3;1;2;1;2;1;3;1;0;0;1;2;2;2;2;2;3
32882;20224;1;2;0;1;0;1;3;2;1;1;1;7;2;1;1;1;1;3;3;3;3;3;4
32883;20224;1;1;2;1;3;2;28;1;1;4;4;0;2;0;0;0;0;2;2;1;2;2;3
32884;20224;1;2;2;1;1;6;17;1;2;0;0;0;0;3;3;3;3;3;2;2;2;2;3
32885;20224;1;2;2;1;1;6;17;1;2;1;1;2;3;1;1;1;1;2;3;2;2;3;3
32886;20224;1;2;2;1;1;2;8;1;2;0;0;0;2;0;1;3;1;2;3;2;3;3;3
32887;20224;2;2;2;1;3;3;19;1;2;5;3;7;4;0;0;0;1;2;2;2;2;2;3
32888;20224;1;2;2;1;3;2;3;1;1;0;0;0;3;0;1;3;1;2;2;2;2;2;3
32889;20224;1;2;0;1;3;2;12;2;2;2;5;2;5;0;0;1;0;2;2;2;2;2;3
32890;20224;1;2;2;1;1;4;3;1;2;7;7;1;2;1;0;0;1;3;3;2;2;4;3
32891;20224;1;2;2;1;3;4;3;2;1;1;1;3;2;1;1;1;1;4;3;3;3;4;4
32892;20224;1;2;2;1;2;6;26;1;2;5;2;2;2;0;0;0;1;2;2;2;2;2;2
32893;20224;1;2;2;1;1;6;24;1;2;5;3;1;4;0;0;0;1;2;3;3;2;3;3
32894;20224;1;1;0;1;3;6;3;1;1;2;2;1;3;0;1;1;1;3;2;2;2;3;3
32895;20224;1;1;2;1;2;6;14;1;1;2;2;1;3;0;0;0;1;3;3;3;3;3;4
32896;20224;1;2;2;1;1;4;9;1;1;6;7;3;2;0;0;1;1;2;3;3;2;2;3
32897;20224;1;2;2;1;3;2;3;2;2;1;9;3;2;1;1;1;1;2;2;2;2;3;3
32898;20224;2;2;2;1;3;2;3;1;2;2;5;0;2;1;1;1;1;2;2;2;2;2;3
32899;20224;2;2;2;1;1;6;24;1;1;5;5;1;3;0;0;0;1;2;2;2;2;2;2
32900;20224;1;1;2;1;2;6;14;1;1;5;5;5;3;0;0;0;1;2;2;2;2;2;3
32901;20224;1;1;0;1;3;6;3;1;2;7;11;6;3;0;1;1;1;3;3;2;2;2;3
32902;20224;1;1;2;1;1;2;13;1;1;2;3;7;4;0;0;0;1;2;2;2;2;2;3
32903;20224;1;2;0;1;3;2;3;2;2;1;2;3;2;1;1;1;1;2;2;2;2;2;2
32904;20224;1;1;1;1;1;2;13;1;2;5;5;1;4;1;0;0;1;2;2;2;2;2;3
32905;20224;1;1;0;1;3;2;28;1;2;10;10;1;4;0;0;1;1;2;2;2;2;3;3
32906;20224;1;2;2;1;2;6;16;1;2;10;10;3;3;0;0;0;1;2;2;2;2;1;2
32907;20224;2;2;0;1;0;4;3;2;1;2;8;2;1;0;1;1;1;2;2;2;2;3;3
32908;20224;1;2;2;1;1;2;3;1;2;6;5;2;4;1;1;1;1;2;2;1;2;3;3
32909;20224;1;2;2;1;1;2;16;1;2;5;3;1;4;0;0;0;1;2;3;3;3;3;3
32910;20224;2;1;2;1;1;6;16;1;1;3;3;1;2;0;0;0;0;2;1;1;2;2;2
32911;20224;1;2;2;1;3;6;3;1;2;6;2;1;3;0;0;1;1;2;2;2;2;2;3
32912;20224;1;2;2;1;2;1;3;1;2;7;5;1;2;1;0;1;1;2;2;2;2;3;3
32913;20224;1;2;2;1;3;2;19;1;2;3;4;6;2;0;0;1;0;2;2;2;1;2;2
32914;20224;1;2;2;1;3;2;19;1;2;2;5;1;2;0;0;1;1;3;3;1;3;3;3
32915;20224;2;1;0;1;1;5;10;1;2;10;10;1;3;0;0;0;1;2;2;2;2;2;2
32916;20224;1;2;0;1;1;6;23;1;2;5;3;2;3;0;0;1;1;2;2;2;2;2;3
32917;20224;2;2;2;1;1;2;8;1;2;3;10;1;2;1;1;1;1;3;3;3;3;3;3
32918;20224;1;1;2;1;2;2;10;1;2;0;0;0;0;3;3;3;3;2;2;1;2;2;2
32919;20224;1;2;2;1;1;2;8;1;2;4;10;7;1;0;0;1;1;2;2;2;2;3;3
32920;20224;1;2;2;1;1;6;18;1;1;3;4;1;4;1;1;1;1;2;2;2;2;2;3
32921;20224;1;2;2;1;2;6;22;1;1;2;2;7;3;0;1;1;1;2;2;2;2;2;2
32922;20224;2;2;2;1;1;3;9;1;2;3;3;1;2;0;0;0;0;2;2;2;2;2;2
32923;20224;1;2;2;1;3;6;3;1;2;3;3;3;3;0;0;1;1;2;2;2;2;3;3
32924;20224;1;2;2;1;1;1;3;1;2;1;0;2;1;0;1;1;0;4;3;3;3;3;4
32925;20224;1;1;0;1;1;1;10;1;1;3;4;7;2;0;0;0;0;2;1;1;2;2;2
32926;20224;1;1;2;1;1;2;8;1;2;3;3;2;1;0;0;0;0;2;2;2;2;2;3
32927;20224;1;2;2;1;1;6;11;1;2;3;4;1;4;0;0;0;1;2;3;2;2;3;3
32928;20224;2;2;2;1;1;2;9;1;2;2;0;0;5;0;0;0;1;2;3;3;3;3;3
32929;20224;1;2;2;1;2;6;3;1;1;6;1;2;3;0;0;1;1;3;3;3;3;3;3
32930;20224;1;1;2;1;3;6;3;1;2;3;2;1;2;0;0;0;0;2;2;2;2;2;3
32931;20224;1;2;2;1;1;2;8;1;2;1;6;1;2;0;1;1;1;3;1;3;2;3;3
32932;20224;1;2;0;1;3;2;3;1;1;2;2;1;3;0;1;0;0;2;2;2;2;2;2
32933;20224;1;2;2;1;3;6;3;1;1;5;10;3;3;0;0;1;1;2;2;2;2;2;2
32934;20224;1;1;2;1;1;2;12;1;1;5;5;4;3;1;0;1;1;2;2;2;2;2;2
32935;20224;1;1;2;1;2;6;17;1;2;2;2;1;2;0;0;0;1;2;3;3;3;2;3
32936;20224;1;1;2;1;3;2;2;1;2;4;3;4;2;0;0;1;1;2;3;3;3;3;3
32937;20224;2;1;2;1;1;3;23;1;1;10;10;3;2;0;0;1;1;2;2;2;2;2;2
32938;20224;1;2;2;1;3;2;3;2;1;1;1;6;2;1;1;1;1;3;2;2;2;2;3
32939;20224;1;2;2;1;2;4;3;2;2;1;7;3;2;0;1;1;1;3;3;2;2;3;3
32940;20224;1;2;2;1;2;6;22;1;1;0;0;0;3;0;0;3;1;2;2;2;2;2;3
32941;20224;1;2;2;1;1;6;17;1;2;2;3;2;2;0;0;0;0;2;2;2;2;2;2
32942;20224;1;2;2;1;2;6;3;1;2;4;5;3;4;0;0;1;1;2;2;2;2;2;2
32943;20224;2;2;0;1;0;2;3;2;1;7;7;1;0;0;0;1;1;2;2;2;2;2;3
32944;20224;1;1;2;1;2;2;10;1;2;0;0;0;3;0;0;3;1;2;2;1;2;2;2
32945;20224;1;2;2;1;3;2;3;2;2;1;1;4;3;1;1;1;1;3;2;3;2;3;3
32946;20224;1;2;2;1;2;6;22;1;1;1;7;4;3;0;0;1;1;2;2;2;2;2;3
32947;20224;1;2;2;1;3;2;3;2;1;0;0;0;0;3;3;3;3;2;3;2;3;3;3
32948;20224;1;2;2;1;3;2;19;1;2;2;5;2;0;3;3;1;3;2;2;3;2;2;3
32949;20224;1;2;2;1;1;2;3;1;2;0;0;0;2;0;0;3;1;2;2;2;1;3;2
32950;20224;1;2;2;1;1;6;1;1;1;2;11;1;3;0;0;1;1;2;3;2;3;2;3
32951;20224;1;1;0;1;3;6;3;1;2;2;2;1;5;1;0;1;1;3;2;2;2;3;3
32952;20224;1;1;2;1;2;6;17;1;2;4;4;7;4;0;0;0;1;2;1;2;2;2;2
32953;20224;1;2;2;1;3;2;3;2;2;2;1;6;2;0;1;1;0;3;3;3;2;3;3
32954;20224;1;2;2;1;1;2;15;1;2;6;5;3;2;0;0;1;1;2;2;2;2;2;3
32955;20224;1;2;2;1;1;1;13;1;2;3;10;4;3;0;0;0;1;2;2;2;2;2;3
32956;20224;1;2;2;1;3;4;3;2;2;9;1;4;3;1;1;1;1;4;3;4;3;4;4
32957;20224;1;2;0;1;1;2;3;1;2;5;2;2;3;0;0;1;1;2;3;3;3;3;4
32958;20224;1;1;2;1;1;2;10;1;2;8;8;1;4;0;0;1;0;2;1;1;1;2;2
32959;20224;1;2;2;1;3;4;9;1;2;2;5;3;4;0;0;1;1;2;2;2;2;2;2
32960;20224;1;2;2;1;3;2;3;2;1;1;1;3;2;1;1;1;1;3;2;2;2;2;3
32961;20224;1;1;2;1;2;2;6;1;2;5;5;2;5;0;0;0;1;2;2;1;2;2;2
32962;20224;2;2;2;1;3;2;3;1;2;2;4;7;3;0;0;0;0;2;3;2;3;3;3
32963;20224;1;1;2;1;2;2;10;1;2;2;5;1;3;0;0;1;1;3;2;2;2;2;2
32964;20224;1;2;0;1;3;1;3;1;2;2;5;1;3;0;0;1;0;3;3;2;3;3;3
32965;20224;1;2;2;1;1;6;17;1;2;4;5;2;2;0;0;1;1;2;2;2;2;2;3
32966;20224;1;2;0;1;0;2;3;2;1;1;11;5;2;1;1;1;1;4;3;3;3;3;3
32967;20224;1;2;0;1;0;2;23;2;1;2;5;1;2;0;0;1;1;2;3;2;3;2;3
32968;20224;1;2;2;1;1;6;13;1;2;5;3;2;3;0;0;0;1;2;2;2;2;2;3
32969;20224;1;1;0;1;1;6;4;1;1;5;3;2;4;0;0;0;1;2;2;2;2;2;3
32970;20224;1;2;2;1;1;1;3;1;2;3;3;1;2;1;1;1;1;2;3;3;2;3;3
32971;20224;2;2;2;1;3;3;19;1;1;5;5;3;3;0;0;0;0;2;2;1;2;2;2
32972;20224;1;2;2;1;3;2;3;2;2;1;1;3;3;0;1;1;1;4;3;3;3;3;4
32973;20224;1;2;2;1;1;1;12;1;1;3;10;3;2;1;1;1;1;2;2;2;2;2;3
32974;20224;1;2;2;1;0;5;3;2;1;8;2;0;2;0;0;1;1;2;2;1;2;2;2
32975;20224;1;2;2;1;3;2;19;2;1;8;8;3;3;0;1;1;1;3;3;3;3;3;3
32976;20224;2;1;2;1;1;2;4;1;1;7;3;3;2;0;0;0;1;1;2;2;2;2;2
32977;20224;1;1;2;1;2;6;14;1;2;5;5;1;3;1;0;0;1;2;3;2;2;3;3
32978;20224;1;2;0;1;3;2;3;1;2;5;4;2;2;0;0;1;1;2;2;2;2;2;2
32979;20224;1;2;2;1;3;2;19;1;1;10;3;2;1;0;1;1;1;2;2;2;2;2;3
32980;20224;1;1;2;1;3;2;30;1;2;1;4;3;5;0;1;1;1;2;2;2;2;2;3
32981;20224;2;2;2;1;3;3;3;1;2;5;2;1;3;0;0;1;1;2;2;1;2;2;2
32982;20224;1;1;2;1;1;6;14;1;1;1;3;4;2;0;1;1;1;2;2;2;2;2;2
32983;20224;1;2;2;1;2;6;22;1;2;2;5;1;2;0;0;0;1;2;1;2;2;2;2
32984;20224;1;2;0;1;3;1;19;1;1;2;4;1;3;0;0;0;1;2;2;2;3;2;3
32985;20224;1;1;2;1;1;2;8;1;2;4;3;1;4;0;0;0;0;2;2;2;2;2;2
32986;20224;2;1;2;1;1;2;12;1;1;4;10;7;3;0;0;0;0;2;2;2;2;2;2
32987;20224;1;1;2;1;1;2;8;1;1;3;2;4;3;0;0;1;1;2;2;2;2;2;3
32988;20224;1;1;2;1;3;1;3;1;2;4;2;7;5;0;0;0;0;2;2;2;2;2;2
32989;20224;1;2;2;1;1;6;13;1;1;2;2;2;3;0;0;1;1;1;2;2;2;2;3
32990;20224;1;2;2;1;3;4;9;1;2;4;4;1;3;0;0;1;0;2;3;2;2;2;3
32991;20224;1;2;2;1;3;2;19;2;1;7;1;2;3;0;1;1;1;3;3;3;2;3;3
32992;20224;1;1;0;1;3;2;10;1;1;3;0;0;3;0;1;0;0;2;3;2;3;3;3
32993;20224;2;2;2;1;3;3;19;1;1;2;5;2;3;0;0;1;1;3;2;2;2;2;3
32994;20224;1;2;2;1;3;6;3;1;2;5;7;7;3;0;0;1;0;2;2;2;2;3;3
32995;20224;1;2;2;1;3;4;3;2;1;11;1;3;2;1;1;1;1;3;3;3;2;3;3
32996;20224;1;2;2;1;1;2;28;1;1;2;3;1;3;0;1;1;1;2;2;2;3;2;3
32997;20224;1;1;2;1;2;6;19;1;2;4;4;7;4;0;0;0;0;2;2;2;2;2;2
32998;20224;1;1;0;1;1;6;10;1;2;3;5;3;2;0;0;1;1;2;2;2;2;2;3
32999;20224;1;2;2;1;3;2;3;1;1;2;2;2;2;0;0;1;1;2;3;2;2;3;3
33000;20224;1;1;2;1;3;6;3;1;2;2;7;4;1;0;1;1;1;2;2;2;2;2;2
33001;20224;1;2;0;1;3;3;3;1;2;2;8;2;1;0;0;0;0;2;2;2;1;2;2
33002;20224;2;1;2;1;1;3;10;1;2;5;8;1;2;0;0;0;1;1;2;1;2;2;2
33003;20224;2;2;2;1;1;1;8;1;1;0;0;0;0;3;3;3;3;2;3;2;2;2;3
33004;20224;1;1;0;1;0;2;4;1;2;2;2;4;2;0;1;1;1;2;2;2;2;2;2
33005;20224;1;1;0;1;2;2;14;1;2;7;1;1;3;0;1;1;1;2;2;2;2;2;2
33006;20224;1;2;2;1;1;2;7;1;2;5;5;1;1;0;0;0;1;2;2;2;2;2;3
33007;20224;1;2;0;1;0;2;9;2;1;1;1;6;2;1;1;1;1;4;3;3;3;3;4
33008;20224;1;1;0;1;3;6;30;1;1;2;2;3;3;0;0;0;0;2;3;2;2;2;3
33009;20224;2;1;2;1;2;2;10;1;1;5;3;3;3;0;0;0;1;2;2;1;2;2;2
33010;20224;2;2;0;1;1;6;17;1;1;2;8;2;3;0;0;1;1;3;3;2;2;3;3
33011;20224;2;1;2;1;1;2;8;1;1;3;3;6;3;0;0;0;1;2;2;2;1;2;2
33012;20224;1;1;1;1;1;2;13;1;2;4;4;3;5;0;0;0;1;2;2;2;2;3;3
33013;20224;1;2;2;1;1;6;30;1;1;4;7;3;3;0;1;1;1;2;1;2;2;2;2
33014;20224;1;2;0;1;0;2;23;2;2;5;5;2;2;0;1;1;1;2;1;2;2;1;2
33015;20224;4;2;2;1;3;2;3;1;1;4;4;2;2;0;0;1;1;2;1;1;2;2;2
33016;20224;6;1;2;1;1;3;10;1;2;5;8;7;4;0;0;0;0;2;2;2;2;2;2
33017;20224;1;2;2;1;3;4;3;2;2;9;9;4;2;1;1;1;1;4;3;2;2;3;3
33018;20224;1;2;2;1;3;2;3;1;2;2;4;7;2;1;1;0;1;2;2;1;2;1;2
33019;20224;1;2;0;1;3;2;3;1;2;2;7;2;3;0;1;1;1;2;2;2;2;2;2
33020;20224;2;1;2;1;2;6;13;1;2;4;3;7;1;0;0;0;0;2;2;1;2;2;2
33021;20224;1;2;2;1;1;1;3;1;2;5;5;3;2;0;1;1;1;3;2;2;2;2;3
33022;20224;1;2;2;1;3;3;19;1;2;0;0;0;1;0;0;3;1;2;2;2;2;2;2
33023;20224;1;2;0;1;1;6;23;1;2;3;4;2;0;3;3;1;3;3;3;2;2;3;3
33024;20224;1;1;0;1;1;6;10;1;2;3;2;7;3;0;0;1;0;2;2;2;2;2;2
33025;20224;1;2;2;1;1;2;9;1;2;2;2;1;2;0;0;1;1;2;2;2;3;3;3
33026;20224;1;2;2;1;1;6;30;1;1;2;2;1;3;1;0;0;1;2;2;2;2;2;3
33027;20224;2;1;2;1;1;1;10;1;1;8;5;5;4;0;0;0;0;2;2;1;2;2;2
33028;20224;1;2;2;1;1;6;17;1;2;4;4;1;3;0;0;0;0;2;3;3;3;3;4
33029;20224;1;2;2;1;2;6;12;1;2;5;5;1;3;0;0;0;1;2;1;1;2;2;2
33030;20224;2;2;0;1;3;2;3;2;2;5;5;1;3;0;0;0;0;2;2;2;2;3;3
33031;20224;1;1;2;1;1;2;12;1;2;5;5;1;3;0;0;0;1;2;2;2;2;3;3
33032;20224;1;2;2;1;3;2;3;2;2;2;2;3;3;1;0;1;0;3;3;3;3;3;4
33033;20224;1;2;2;1;3;2;19;1;1;0;2;0;2;0;0;1;1;3;2;2;2;3;3
33034;20224;1;2;2;1;0;2;19;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;3
33035;20224;1;1;0;1;1;2;13;1;2;3;3;1;2;0;1;0;1;1;2;2;2;2;2
33036;20224;1;2;2;1;1;6;13;1;2;8;8;1;3;0;1;1;1;2;2;3;3;3;3
33037;20224;1;2;2;1;2;2;15;1;1;4;5;2;5;0;0;0;1;2;2;2;2;2;3
33038;20224;1;1;2;1;1;2;10;1;1;2;2;7;2;0;0;0;1;2;2;2;2;2;3
33039;20224;1;2;2;1;1;6;18;1;2;4;4;1;2;0;1;1;1;2;2;2;2;3;3
33040;20224;1;2;2;1;1;6;12;1;2;4;4;1;3;0;0;1;1;2;2;2;2;2;2
33041;20224;1;2;2;1;3;6;3;1;2;2;7;2;4;0;0;1;0;3;2;3;2;2;3
33042;20224;1;2;2;1;1;6;24;1;1;7;5;2;4;0;1;1;1;3;3;3;3;3;3
33043;20224;1;2;2;1;1;6;3;1;2;1;5;2;4;1;1;1;0;2;3;3;3;3;3
33044;20224;1;2;2;1;1;6;13;1;2;5;10;4;3;0;0;0;0;2;2;1;2;2;2
33045;20224;1;2;2;1;1;6;17;1;2;2;3;1;2;0;0;0;0;2;3;2;3;3;3
33046;20224;1;2;2;1;3;2;3;1;2;2;10;3;3;0;0;1;1;2;2;2;2;3;3
33047;20224;1;2;2;1;1;2;15;1;2;3;5;1;2;0;0;0;1;2;2;2;2;2;3
33048;20224;1;2;0;1;1;6;23;1;2;4;3;1;3;0;0;0;0;2;2;2;2;2;3
33049;20224;1;2;2;1;1;6;17;1;2;1;5;1;5;1;0;1;1;2;2;1;2;2;2
33050;20224;1;2;0;1;0;2;3;2;2;2;2;3;1;0;1;1;1;3;1;2;2;2;3
33051;20224;1;1;2;1;1;2;7;1;1;3;10;1;3;1;0;0;1;2;3;2;2;3;3
33052;20224;1;2;2;1;3;1;3;1;2;7;0;3;3;0;1;1;1;2;2;2;2;2;3
33053;20224;1;2;2;1;3;2;3;1;2;0;0;0;0;3;3;3;3;2;2;2;2;2;3
33054;20224;1;2;2;1;2;2;19;1;2;6;2;1;3;0;0;0;0;3;3;4;3;4;4
33055;20224;1;2;0;1;1;6;23;1;2;3;3;1;3;0;0;0;0;2;2;1;2;2;2
33056;20224;1;1;2;1;3;2;28;1;2;2;2;2;2;0;0;1;1;3;2;3;3;3;3
33057;20224;1;1;0;1;3;2;28;1;2;5;10;2;5;0;0;0;1;2;2;2;2;2;2
33058;20224;1;2;2;1;2;6;16;1;1;2;2;2;2;0;0;0;0;2;2;1;2;2;2
33059;20224;1;1;2;1;2;6;13;1;1;2;2;4;5;1;1;1;1;2;2;2;2;2;2
33060;20224;1;2;2;1;3;2;3;2;1;2;11;2;2;0;0;1;1;2;2;3;3;3;3
33061;20224;1;1;0;1;2;6;25;1;1;2;5;2;2;0;0;0;1;2;3;2;2;3;3
33062;20224;1;2;2;1;3;2;3;2;1;1;1;5;2;1;1;1;1;4;3;3;4;4;4
